"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/20/2025","AirNow","060658005","3","12.3","ug/m3 LC","57","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/21/2025","AirNow","060658005","3","4.5","ug/m3 LC","25","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/22/2025","AirNow","060658005","3","8.3","ug/m3 LC","46","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/23/2025","AirNow","060658005","3","17.7","ug/m3 LC","67","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/24/2025","AirNow","060658005","3","19.7","ug/m3 LC","71","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/25/2025","AirNow","060658005","3","17.2","ug/m3 LC","66","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/26/2025","AirNow","060658005","3","9.5","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/27/2025","AirNow","060658005","3","1.8","ug/m3 LC","10","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/28/2025","AirNow","060658005","3","8","ug/m3 LC","44","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/01/2025","AirNow","060658005","3","8.9","ug/m3 LC","49","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/02/2025","AirNow","060658005","3","5.7","ug/m3 LC","32","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/03/2025","AirNow","060658005","3","6","ug/m3 LC","33","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/04/2025","AirNow","060658005","3","8.4","ug/m3 LC","47","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/05/2025","AirNow","060658005","3","11.4","ug/m3 LC","55","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/06/2025","AirNow","060658005","3","5.1","ug/m3 LC","28","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/07/2025","AirNow","060658005","3","8.4","ug/m3 LC","47","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/08/2025","AirNow","060658005","3","13.2","ug/m3 LC","59","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/09/2025","AirNow","060658005","3","11.4","ug/m3 LC","55","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/10/2025","AirNow","060658005","3","9.5","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/11/2025","AirNow","060658005","3","5","ug/m3 LC","28","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/12/2025","AirNow","060658005","3","4","ug/m3 LC","22","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/13/2025","AirNow","060658005","3","3.8","ug/m3 LC","21","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/14/2025","AirNow","060658005","3","5.3","ug/m3 LC","29","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/15/2025","AirNow","060658005","3","11.6","ug/m3 LC","56","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/16/2025","AirNow","060658005","3","13.7","ug/m3 LC","60","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/17/2025","AirNow","060658005","3","11.5","ug/m3 LC","55","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/18/2025","AirNow","060658005","3","6.4","ug/m3 LC","36","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/19/2025","AirNow","060658005","3","5.2","ug/m3 LC","29","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/20/2025","AirNow","060658005","3","9.1","ug/m3 LC","51","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/21/2025","AirNow","060658005","3","13","ug/m3 LC","58","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/22/2025","AirNow","060658005","3","13.8","ug/m3 LC","60","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/23/2025","AirNow","060658005","3","16.5","ug/m3 LC","65","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/24/2025","AirNow","060658005","3","15.1","ug/m3 LC","62","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/25/2025","AirNow","060658005","3","18.8","ug/m3 LC","69","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/26/2025","AirNow","060658005","3","9.5","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/27/2025","AirNow","060658005","3","8.5","ug/m3 LC","47","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/28/2025","AirNow","060658005","3","6.6","ug/m3 LC","37","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/29/2025","AirNow","060658005","3","8","ug/m3 LC","44","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/30/2025","AirNow","060658005","3","8","ug/m3 LC","44","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"03/31/2025","AirNow","060658005","3","4.8","ug/m3 LC","27","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"04/01/2025","AirNow","060658005","3","5.8","ug/m3 LC","32","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"04/02/2025","AirNow","060658005","3","5.3","ug/m3 LC","29","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"04/03/2025","AirNow","060658005","3","7","ug/m3 LC","39","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/01/2025","AirNow","060659001","3","16.5","ug/m3 LC","65","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/02/2025","AirNow","060659001","3","4.8","ug/m3 LC","27","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/03/2025","AirNow","060659001","3","8.1","ug/m3 LC","45","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/04/2025","AirNow","060659001","3","19.8","ug/m3 LC","71","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/05/2025","AirNow","060659001","3","5.7","ug/m3 LC","32","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/06/2025","AirNow","060659001","3","3.7","ug/m3 LC","21","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/07/2025","AirNow","060659001","3","6.2","ug/m3 LC","34","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/08/2025","AirNow","060659001","3","4.5","ug/m3 LC","25","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/10/2025","AirNow","060659001","3","4.5","ug/m3 LC","25","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/11/2025","AirNow","060659001","3","8.9","ug/m3 LC","49","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/12/2025","AirNow","060659001","3","-0.3","ug/m3 LC","0","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/13/2025","AirNow","060659001","3","1.4","ug/m3 LC","8","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/14/2025","AirNow","060659001","3","2.8","ug/m3 LC","16","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/15/2025","AirNow","060659001","3","4.2","ug/m3 LC","23","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/16/2025","AirNow","060659001","3","3.9","ug/m3 LC","22","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/17/2025","AirNow","060659001","3","9.1","ug/m3 LC","51","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/18/2025","AirNow","060659001","3","11.8","ug/m3 LC","56","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/19/2025","AirNow","060659001","3","21.1","ug/m3 LC","73","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/20/2025","AirNow","060659001","3","12.8","ug/m3 LC","58","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/21/2025","AirNow","060659001","3","1.6","ug/m3 LC","9","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/22/2025","AirNow","060659001","3","4.4","ug/m3 LC","24","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/29/2025","AirNow","060659001","3","8.9","ug/m3 LC","49","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"01/30/2025","AirNow","060659001","3","12.4","ug/m3 LC","57","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/05/2025","AirNow","060659001","3","5.1","ug/m3 LC","28","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/06/2025","AirNow","060659001","3","2.1","ug/m3 LC","12","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/07/2025","AirNow","060659001","3","0.9","ug/m3 LC","5","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/08/2025","AirNow","060659001","3","6.1","ug/m3 LC","34","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/09/2025","AirNow","060659001","3","7.7","ug/m3 LC","43","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/10/2025","AirNow","060659001","3","7.3","ug/m3 LC","41","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/11/2025","AirNow","060659001","3","4.8","ug/m3 LC","27","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/12/2025","AirNow","060659001","3","1.9","ug/m3 LC","11","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/13/2025","AirNow","060659001","3","0.5","ug/m3 LC","3","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/14/2025","AirNow","060659001","3","3.1","ug/m3 LC","17","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/15/2025","AirNow","060659001","3","4.1","ug/m3 LC","23","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/16/2025","AirNow","060659001","3","5.4","ug/m3 LC","30","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/17/2025","AirNow","060659001","3","6.6","ug/m3 LC","37","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/18/2025","AirNow","060659001","3","7.6","ug/m3 LC","42","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/19/2025","AirNow","060659001","3","6.8","ug/m3 LC","38","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/20/2025","AirNow","060659001","3","5.6","ug/m3 LC","31","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/21/2025","AirNow","060659001","3","2.4","ug/m3 LC","13","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/22/2025","AirNow","060659001","3","4","ug/m3 LC","22","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/23/2025","AirNow","060659001","3","7.5","ug/m3 LC","42","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/24/2025","AirNow","060659001","3","9.3","ug/m3 LC","51","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/25/2025","AirNow","060659001","3","10.9","ug/m3 LC","54","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/26/2025","AirNow","060659001","3","6.5","ug/m3 LC","36","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/27/2025","AirNow","060659001","3","2.6","ug/m3 LC","14","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"02/28/2025","AirNow","060659001","3","5.3","ug/m3 LC","29","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/01/2025","AirNow","060659001","3","6.6","ug/m3 LC","37","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/02/2025","AirNow","060659001","3","4.4","ug/m3 LC","24","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/03/2025","AirNow","060659001","3","3.5","ug/m3 LC","19","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/04/2025","AirNow","060659001","3","5.8","ug/m3 LC","32","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/05/2025","AirNow","060659001","3","6.3","ug/m3 LC","35","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/06/2025","AirNow","060659001","3","2.5","ug/m3 LC","14","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/07/2025","AirNow","060659001","3","2.6","ug/m3 LC","14","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/08/2025","AirNow","060659001","3","6.5","ug/m3 LC","36","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/09/2025","AirNow","060659001","3","6.6","ug/m3 LC","37","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/10/2025","AirNow","060659001","3","3.5","ug/m3 LC","19","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/11/2025","AirNow","060659001","3","4.4","ug/m3 LC","24","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/12/2025","AirNow","060659001","3","3.5","ug/m3 LC","19","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/13/2025","AirNow","060659001","3","2.6","ug/m3 LC","14","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/14/2025","AirNow","060659001","3","2.5","ug/m3 LC","14","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/15/2025","AirNow","060659001","3","7","ug/m3 LC","39","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/16/2025","AirNow","060659001","3","8.3","ug/m3 LC","46","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/17/2025","AirNow","060659001","3","7.1","ug/m3 LC","39","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/18/2025","AirNow","060659001","3","4.6","ug/m3 LC","26","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/19/2025","AirNow","060659001","3","3.4","ug/m3 LC","19","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/20/2025","AirNow","060659001","3","4.3","ug/m3 LC","24","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/21/2025","AirNow","060659001","3","6.6","ug/m3 LC","37","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
"03/22/2025","AirNow","060659001","3","8","ug/m3 LC","44","Lake Elsinore","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.67649","-117.33098"
